enrollment_id,user_id,course_id,enrollment_date,status,progress_percent
E005997,S1669,C138,2025-03-04,enrolled,24
E005998,S0890,C123,2025-03-27,enrolled,55
E005999,S3009,C100,2025-10-02,in_progress,82
E006000,S4262,C080,2025-10-22,enrolled,54
E006001,S0902,C170,2025-10-06,enrolled,13
E006002,S4519,C109,2025-04-16,enrolled,98
E006003,S2471,C180,2024-06-01,completed,53
E006004,S2505,C054,2022-07-16,enrolled,62
E006005,S3041,C054,2024-06-02,completed,12
E006006,S0035,C105,2024-11-05,enrolled,87
E006007,S4690,C166,2024-02-01,enrolled,19
E006008,S0218,C055,2025-05-30,in_progress,82
E006009,S0465,C042,2024-05-01,in_progress,54
E006010,S1724,C007,2021-12-19,enrolled,37
E006011,S3441,C107,2024-10-22,completed,0
E006012,S3759,C168,2023-02-27,completed,77
E006013,S3723,C018,2025-06-06,enrolled,10
E006014,S2440,C034,2022-01-29,completed,44
E006015,S0082,C110,2025-09-08,enrolled,3
E006016,S3393,C163,2025-05-08,enrolled,84
E006017,S0086,C059,2025-10-01,completed,0
E006018,S4396,C024,2025-08-15,enrolled,75
E006019,S2797,C106,2024-11-09,enrolled,97
E006020,S3545,C196,2025-07-15,enrolled,27
E006021,S2251,C160,2024-04-17,completed,80
E006022,S3442,C111,2024-10-16,completed,17
E006023,S2895,C009,2025-01-21,in_progress,76
E006024,S3064,C116,2025-09-21,in_progress,79
E006025,S1547,C159,2025-10-19,enrolled,55
E006026,S0920,C050,2025-02-28,enrolled,67
E006027,S3039,C139,2025-06-06,enrolled,2
E006028,S3864,C151,2025-10-16,in_progress,13
E006029,S2783,C169,2025-10-10,in_progress,66
E006030,S4282,C172,2022-03-26,enrolled,40
E006031,S4162,C024,2023-09-21,in_progress,62
E006032,S3808,C127,2025-06-28,completed,69
E006033,S3691,C197,2025-10-15,dropped,11
E006034,S2598,C002,2025-02-25,enrolled,26
E006035,S0385,C059,2024-05-09,enrolled,77
E006036,S0726,C023,2021-06-28,in_progress,14
E006037,S1840,C110,2025-10-02,enrolled,49
E006038,S2696,C199,2023-02-03,enrolled,41
E006039,S2146,C086,2025-01-25,enrolled,20
E006040,S1977,C104,2025-02-05,in_progress,40
E006041,S1472,C072,2024-08-20,in_progress,46
E006042,S2007,C067,2025-05-06,completed,16
E006043,S3498,C038,2024-02-03,in_progress,31
E006044,S1513,C043,2023-11-27,completed,0
E006045,S1578,C023,2025-07-20,in_progress,32
E006046,S0823,C090,2025-07-12,enrolled,49
E006047,S3446,C200,2023-09-14,enrolled,28
E006048,S2680,C116,2024-09-15,in_progress,26
E006049,S2736,C139,2022-09-17,in_progress,30
E006050,S1310,C199,2021-11-13,enrolled,61
E006051,S2252,C080,2023-06-04,completed,78
E006052,S0059,C089,2022-05-26,completed,83
E006053,S1043,C126,2025-01-24,enrolled,7
E006054,S3030,C172,2025-09-05,in_progress,62
E006055,S4462,C115,2025-03-26,enrolled,22
E006056,S3359,C005,2025-02-15,enrolled,95
E006057,S4864,C037,2024-02-23,enrolled,14
E006058,S2710,C062,2024-05-02,enrolled,93
E006059,S4410,C200,2023-07-07,enrolled,15
E006060,S4311,C197,2024-05-05,in_progress,77
E006061,S3377,C083,2024-12-31,enrolled,59
E006062,S4820,C163,2022-10-25,completed,34
E006063,S0517,C196,2024-03-14,enrolled,47
E006064,S3857,C006,2024-01-31,enrolled,60
E006065,S4435,C189,2025-03-03,in_progress,74
E006066,S2634,C029,2024-11-19,in_progress,19
E006067,S1207,C122,2025-10-16,enrolled,94
E006068,S0558,C145,2023-01-17,completed,36
E006069,S4575,C023,2025-01-04,dropped,10
E006070,S1312,C056,2022-12-20,enrolled,65
E006071,S1973,C102,2024-06-14,enrolled,44
E006072,S2147,C075,2023-09-23,completed,27
E006073,S4977,C065,2022-02-12,enrolled,96
E006074,S4264,C093,2024-12-29,completed,87
E006075,S4169,C071,2025-05-21,completed,71
E006076,S0383,C156,2025-07-11,enrolled,9
E006077,S0585,C140,2024-07-03,dropped,30
E006078,S3492,C103,2025-02-20,enrolled,16
E006079,S4447,C088,2025-10-22,completed,32
E006080,S0255,C046,2025-04-03,enrolled,6
E006081,S2525,C047,2025-08-16,completed,6
E006082,S2676,C173,2025-10-22,enrolled,24
E006083,S2147,C055,2022-01-02,enrolled,13
E006084,S0336,C013,2021-09-04,in_progress,4
E006085,S2620,C120,2024-12-16,completed,8
E006086,S4790,C175,2024-10-26,in_progress,92
E006087,S0935,C019,2025-09-06,enrolled,51
E006088,S4056,C108,2025-07-07,enrolled,82
E006089,S3727,C055,2025-02-04,completed,9
E006090,S1256,C007,2024-09-22,completed,25
E006091,S0371,C025,2024-09-13,enrolled,58
E006092,S1675,C022,2022-02-12,in_progress,7
E006093,S1096,C174,2025-09-25,enrolled,62
E006094,S3133,C092,2025-06-22,in_progress,70
E006095,S3122,C081,2025-10-21,enrolled,62
E006096,S2652,C056,2025-10-22,in_progress,17
E006097,S1180,C006,2022-08-29,completed,41
E006098,S2445,C193,2025-10-03,enrolled,65
E006099,S2515,C108,2022-01-15,enrolled,35
E006100,S1313,C031,2024-01-06,enrolled,20
E006101,S3879,C036,2025-06-20,enrolled,45
E006102,S0945,C023,2021-02-13,completed,83
E006103,S1173,C057,2025-10-17,completed,4
E006104,S1436,C022,2024-02-03,completed,36
E006105,S1935,C188,2024-05-27,dropped,14
E006106,S0353,C188,2025-07-01,enrolled,24
E006107,S0956,C128,2023-11-29,in_progress,36
E006108,S0622,C024,2025-01-11,in_progress,56
E006109,S2504,C052,2022-11-06,in_progress,34
E006110,S0110,C089,2025-07-20,enrolled,55
E006111,S3473,C145,2025-10-26,in_progress,1
E006112,S2197,C063,2025-10-11,enrolled,30
E006113,S2381,C145,2022-10-28,in_progress,80
E006114,S3478,C086,2024-09-16,enrolled,24
E006115,S3318,C150,2025-07-02,enrolled,95
E006116,S4782,C041,2022-01-07,completed,77
E006117,S3813,C097,2023-02-28,enrolled,24
E006118,S4619,C020,2023-12-27,enrolled,84
E006119,S3671,C128,2024-12-16,in_progress,89
E006120,S4983,C055,2025-06-17,enrolled,89
E006121,S4344,C092,2025-10-06,enrolled,57
E006122,S4231,C007,2025-01-08,enrolled,78
E006123,S1737,C165,2025-10-17,in_progress,5
E006124,S4408,C063,2024-10-25,completed,26
E006125,S2329,C190,2025-03-27,in_progress,96
E006126,S1039,C023,2025-02-22,enrolled,6
E006127,S0508,C010,2024-10-14,enrolled,95
E006128,S2544,C163,2025-10-10,in_progress,46
E006129,S3873,C113,2023-09-26,enrolled,62
E006130,S2286,C046,2024-02-06,in_progress,54
E006131,S2173,C192,2024-07-22,completed,29
E006132,S3585,C072,2024-01-16,enrolled,31
E006133,S0591,C035,2024-10-19,completed,85
E006134,S4577,C001,2024-09-30,enrolled,32
E006135,S3735,C184,2025-08-17,enrolled,87
E006136,S0941,C093,2025-05-05,in_progress,69
E006137,S4924,C005,2025-10-13,enrolled,43
E006138,S4221,C100,2025-04-29,enrolled,89
E006139,S1146,C095,2025-03-16,in_progress,65
E006140,S3033,C128,2025-10-23,completed,7
E006141,S3707,C062,2022-03-06,completed,45
E006142,S1147,C086,2025-09-11,dropped,39
E006143,S3521,C055,2025-04-20,in_progress,42
E006144,S4199,C009,2022-12-31,completed,99
E006145,S1142,C005,2025-09-11,in_progress,74
E006146,S1825,C160,2022-06-21,enrolled,22
E006147,S4950,C182,2023-12-10,enrolled,85
E006148,S2301,C122,2025-08-12,dropped,50
E006149,S0192,C145,2025-10-09,in_progress,15
E006150,S4599,C182,2024-10-08,in_progress,52
E006151,S1751,C001,2025-09-27,completed,65
E006152,S4644,C155,2024-11-10,completed,69
E006153,S0506,C042,2024-04-21,in_progress,23
E006154,S4312,C077,2025-09-08,enrolled,24
E006155,S1774,C052,2025-10-06,enrolled,14
E006156,S1256,C032,2024-07-08,enrolled,47
E006157,S0997,C197,2025-08-19,completed,26
E006158,S2451,C046,2022-09-10,in_progress,84
E006159,S0455,C156,2024-07-28,enrolled,10
E006160,S2401,C160,2024-01-30,enrolled,99
E006161,S3141,C107,2025-03-14,enrolled,69
E006162,S4825,C092,2025-05-11,in_progress,13
E006163,S0717,C173,2023-07-30,enrolled,67
E006164,S4803,C115,2025-03-22,dropped,38
E006165,S3910,C200,2025-08-12,enrolled,14
E006166,S3549,C038,2024-02-17,dropped,0
E006167,S2190,C188,2025-07-14,in_progress,98
E006168,S0326,C077,2023-08-14,in_progress,50
E006169,S1348,C176,2025-07-21,dropped,40
E006170,S2437,C115,2025-10-12,in_progress,43
E006171,S0663,C193,2025-07-23,enrolled,54
E006172,S0762,C076,2025-01-04,enrolled,14
E006173,S2163,C144,2023-03-24,dropped,50
E006174,S2264,C016,2025-05-09,completed,17
E006175,S2472,C001,2025-08-16,enrolled,23
E006176,S1115,C170,2023-03-08,dropped,18
E006177,S2416,C008,2025-07-16,enrolled,45
E006178,S0540,C089,2021-12-29,in_progress,34
E006179,S0275,C140,2024-04-28,enrolled,31
E006180,S3351,C098,2025-09-23,in_progress,38
E006181,S3206,C050,2025-01-28,completed,33
E006182,S0497,C092,2023-10-05,dropped,9
E006183,S2220,C133,2024-12-04,in_progress,68
E006184,S1038,C046,2025-07-08,dropped,45
E006185,S0040,C054,2024-12-05,enrolled,91
E006186,S2744,C121,2024-11-06,in_progress,10
E006187,S4336,C052,2023-06-17,in_progress,23
E006188,S0475,C008,2025-09-22,completed,100
E006189,S4881,C161,2025-08-30,completed,5
E006190,S2621,C123,2025-10-22,in_progress,4
E006191,S1670,C170,2022-08-16,enrolled,19
E006192,S1348,C101,2025-07-30,in_progress,9
E006193,S3965,C084,2024-02-26,completed,8
E006194,S2301,C021,2025-08-27,enrolled,18
E006195,S2431,C177,2024-03-22,in_progress,45
E006196,S3327,C146,2021-10-18,enrolled,68
E006197,S4698,C099,2025-08-31,enrolled,91
E006198,S1058,C041,2024-11-07,completed,53
E006199,S0650,C090,2022-05-23,completed,91
E006200,S1817,C088,2025-09-16,completed,58
E006201,S0829,C106,2023-11-23,enrolled,44
E006202,S3410,C093,2023-11-19,in_progress,52
E006203,S1650,C169,2022-08-17,enrolled,35
E006204,S4334,C130,2025-09-28,in_progress,28
E006205,S4860,C143,2025-01-27,enrolled,8
E006206,S0721,C174,2024-06-25,in_progress,89
E006207,S4954,C101,2024-07-12,completed,89
E006208,S4912,C067,2023-08-18,enrolled,22
E006209,S3784,C053,2025-09-10,enrolled,25
E006210,S2189,C061,2025-08-14,in_progress,16
E006211,S2670,C090,2025-09-20,completed,5
E006212,S4755,C151,2025-10-22,enrolled,12
E006213,S2376,C060,2025-08-29,completed,75
E006214,S0201,C001,2024-08-17,in_progress,52
E006215,S3708,C164,2025-09-14,enrolled,38
E006216,S4225,C047,2023-09-16,completed,41
E006217,S2736,C148,2022-09-06,in_progress,91
E006218,S4962,C200,2023-11-23,enrolled,100
E006219,S1105,C003,2025-07-13,in_progress,20
E006220,S1772,C179,2024-02-21,enrolled,25
E006221,S0567,C194,2023-03-18,enrolled,42
E006222,S2593,C025,2025-08-22,in_progress,72
E006223,S3563,C090,2024-06-12,completed,31
E006224,S0766,C010,2025-10-10,enrolled,70
E006225,S1255,C181,2025-06-27,in_progress,89
E006226,S2692,C071,2023-02-16,in_progress,88
E006227,S4443,C169,2025-10-08,enrolled,45
E006228,S0876,C127,2024-06-18,enrolled,95
E006229,S1211,C194,2024-04-10,enrolled,49
E006230,S2470,C168,2024-07-15,in_progress,100
E006231,S4365,C057,2025-03-24,dropped,2
E006232,S1604,C058,2021-06-23,in_progress,25
E006233,S2870,C163,2024-12-29,completed,52
E006234,S1488,C115,2024-04-03,in_progress,62
E006235,S0048,C140,2024-10-01,completed,24
E006236,S3977,C140,2024-02-27,enrolled,53
E006237,S3118,C004,2022-03-25,completed,33
E006238,S0255,C097,2024-09-10,enrolled,72
E006239,S1602,C026,2025-10-26,enrolled,70
E006240,S0716,C149,2025-10-07,enrolled,1
E006241,S2132,C009,2023-01-05,enrolled,65
E006242,S0084,C188,2024-07-18,in_progress,96
E006243,S4429,C058,2025-04-22,completed,91
E006244,S0318,C054,2025-05-22,enrolled,51
E006245,S4534,C180,2024-06-19,enrolled,74
E006246,S1574,C113,2024-10-11,completed,75
E006247,S4922,C109,2024-08-07,enrolled,52
E006248,S2811,C036,2023-08-12,enrolled,0
E006249,S2356,C177,2025-04-01,in_progress,65
E006250,S0826,C057,2024-07-14,completed,62
E006251,S4626,C192,2024-06-06,enrolled,18
E006252,S4685,C193,2023-09-09,completed,2
E006253,S4794,C116,2025-09-20,completed,55
E006254,S4092,C037,2024-08-29,enrolled,14
E006255,S0790,C112,2025-08-02,completed,17
E006256,S0965,C151,2025-09-07,completed,88
E006257,S3666,C106,2025-02-15,enrolled,22
E006258,S3837,C107,2025-04-11,enrolled,60
E006259,S4901,C021,2024-06-30,in_progress,33
E006260,S3109,C131,2022-12-22,enrolled,56
E006261,S0162,C107,2024-10-17,in_progress,53
E006262,S3721,C135,2025-04-18,enrolled,48
E006263,S3649,C033,2025-06-27,completed,19
E006264,S4900,C138,2025-10-23,enrolled,100
E006265,S4953,C065,2023-02-18,in_progress,39
E006266,S3940,C102,2024-02-26,in_progress,79
E006267,S0103,C022,2025-10-03,in_progress,82
E006268,S0324,C020,2025-04-10,in_progress,46
E006269,S3234,C164,2023-11-20,enrolled,5
E006270,S0853,C112,2025-08-31,enrolled,39
E006271,S0686,C106,2025-09-30,in_progress,28
E006272,S1502,C156,2023-03-02,in_progress,38
E006273,S0723,C011,2025-06-30,in_progress,23
E006274,S1529,C106,2021-12-19,in_progress,31
E006275,S3010,C194,2023-08-24,enrolled,8
E006276,S0037,C144,2023-09-25,completed,6
E006277,S3926,C118,2025-09-20,enrolled,100
E006278,S4917,C096,2025-07-24,in_progress,10
E006279,S4466,C104,2025-10-23,enrolled,7
E006280,S1040,C076,2025-09-02,enrolled,4
E006281,S3520,C006,2024-05-22,enrolled,85
E006282,S2726,C058,2023-11-18,enrolled,98
E006283,S1186,C048,2022-07-07,enrolled,65
E006284,S2881,C038,2023-07-04,enrolled,21
E006285,S0517,C107,2025-03-02,dropped,15
E006286,S2543,C028,2023-09-30,in_progress,52
E006287,S2377,C183,2024-07-08,enrolled,41
E006288,S4825,C101,2024-05-08,in_progress,56
E006289,S3576,C054,2025-07-07,dropped,32
E006290,S0301,C191,2023-09-25,completed,78
E006291,S1379,C041,2022-09-11,in_progress,96
E006292,S0819,C063,2025-10-21,enrolled,77
E006293,S0356,C089,2025-01-18,enrolled,69
E006294,S1354,C153,2022-11-15,in_progress,10
E006295,S1287,C147,2024-06-27,enrolled,92
E006296,S3444,C044,2025-05-28,enrolled,85
E006297,S0444,C116,2023-07-23,completed,21
E006298,S2822,C032,2025-06-05,in_progress,19
E006299,S3538,C157,2024-08-17,completed,12
E006300,S3318,C120,2025-07-29,enrolled,85
E006301,S1210,C147,2025-08-25,enrolled,78
E006302,S1927,C082,2023-10-27,in_progress,97
E006303,S2248,C080,2025-08-29,completed,41
E006304,S4745,C141,2025-05-11,completed,89
E006305,S3091,C059,2025-10-26,in_progress,38
E006306,S2267,C135,2022-12-06,enrolled,79
E006307,S1991,C119,2023-03-28,enrolled,88
E006308,S3688,C019,2025-06-23,in_progress,76
E006309,S0701,C199,2023-08-14,in_progress,19
E006310,S2286,C096,2025-06-12,in_progress,91
E006311,S2957,C042,2022-10-09,completed,84
E006312,S4503,C059,2025-10-08,in_progress,92
E006313,S2087,C088,2025-04-19,in_progress,22
E006314,S4146,C069,2025-07-23,enrolled,57
E006315,S2374,C077,2025-10-15,enrolled,34
E006316,S3570,C054,2025-07-27,in_progress,28
E006317,S1607,C154,2024-06-27,enrolled,36
E006318,S1178,C097,2024-06-02,enrolled,33
E006319,S3955,C087,2024-05-19,in_progress,87
E006320,S2130,C020,2025-01-27,completed,67
E006321,S2785,C041,2024-05-07,enrolled,36
E006322,S3339,C123,2024-12-22,completed,32
E006323,S1217,C102,2025-10-25,enrolled,21
E006324,S4590,C144,2025-04-29,completed,78
E006325,S3794,C081,2024-10-25,enrolled,17
E006326,S3438,C158,2023-08-09,completed,78
E006327,S0665,C152,2024-12-18,completed,34
E006328,S2796,C017,2025-03-11,enrolled,1
E006329,S0787,C167,2023-12-09,in_progress,20
E006330,S3255,C163,2024-04-06,completed,13
E006331,S4127,C064,2025-01-06,completed,54
E006332,S0646,C149,2025-04-25,enrolled,70
E006333,S1970,C060,2025-10-27,completed,3
E006334,S0387,C077,2025-08-12,enrolled,19
E006335,S0168,C014,2023-06-13,completed,75
E006336,S1554,C046,2024-02-18,enrolled,43
E006337,S1091,C104,2024-12-26,enrolled,40
E006338,S0556,C126,2025-07-30,enrolled,90
E006339,S1419,C120,2025-04-18,enrolled,26
E006340,S1522,C019,2025-02-06,completed,97
E006341,S2214,C112,2025-05-20,in_progress,28
E006342,S4815,C033,2023-06-03,in_progress,43
E006343,S4826,C032,2024-01-13,enrolled,68
E006344,S2800,C123,2025-10-05,enrolled,87
E006345,S4077,C023,2022-11-08,completed,72
E006346,S2903,C082,2023-04-12,enrolled,67
E006347,S3766,C191,2025-08-21,in_progress,84
E006348,S3414,C050,2025-07-25,completed,12
E006349,S2573,C185,2024-07-08,in_progress,100
E006350,S3285,C082,2025-07-08,enrolled,68
E006351,S2777,C195,2025-08-18,enrolled,42
E006352,S1588,C130,2024-12-28,completed,98
E006353,S4353,C076,2024-12-07,enrolled,69
E006354,S1470,C152,2024-05-19,enrolled,97
E006355,S4577,C161,2021-04-16,enrolled,16
E006356,S4779,C172,2022-06-05,completed,52
E006357,S0168,C064,2025-04-30,completed,92
E006358,S3572,C190,2022-08-26,completed,53
E006359,S2195,C125,2025-06-10,completed,66
E006360,S0478,C129,2024-11-25,dropped,36
E006361,S4035,C134,2022-10-08,completed,81
E006362,S4113,C073,2025-03-26,completed,6
E006363,S4126,C069,2023-09-04,dropped,42
E006364,S3011,C104,2024-04-29,enrolled,50
E006365,S4327,C052,2021-12-18,enrolled,29
E006366,S0491,C153,2023-09-18,in_progress,25
E006367,S2486,C129,2025-02-20,completed,32
E006368,S2207,C192,2025-01-31,enrolled,15
E006369,S2867,C163,2022-07-30,completed,30
E006370,S1307,C039,2024-10-12,completed,6
E006371,S2432,C121,2023-03-16,enrolled,46
E006372,S2509,C120,2023-08-17,completed,35
E006373,S4999,C133,2024-09-22,enrolled,2
E006374,S0411,C052,2022-10-24,enrolled,72
E006375,S0737,C035,2024-09-11,completed,79
E006376,S2480,C159,2022-12-11,completed,84
E006377,S1290,C143,2024-08-08,in_progress,14
E006378,S4461,C015,2024-05-29,completed,16
E006379,S1186,C074,2025-05-24,enrolled,54
E006380,S4691,C162,2024-07-21,completed,19
E006381,S4215,C080,2025-07-31,in_progress,33
E006382,S4842,C191,2025-09-30,enrolled,70
E006383,S1479,C044,2025-09-07,enrolled,3
E006384,S0835,C064,2023-07-24,in_progress,75
E006385,S3265,C139,2025-04-01,in_progress,16
E006386,S3874,C099,2025-03-14,in_progress,1
E006387,S2197,C110,2025-09-15,in_progress,87
E006388,S3697,C193,2023-08-30,in_progress,55
E006389,S4527,C061,2025-07-17,completed,18
E006390,S2336,C003,2025-03-24,in_progress,53
E006391,S4176,C007,2024-12-26,in_progress,16
E006392,S3598,C088,2024-12-23,completed,58
E006393,S4455,C159,2024-06-10,dropped,2
E006394,S2716,C139,2025-06-01,enrolled,18
E006395,S1376,C046,2025-09-11,in_progress,8
E006396,S1279,C075,2024-05-21,enrolled,72
E006397,S0552,C061,2022-07-03,in_progress,4
E006398,S2722,C012,2023-09-27,completed,4
E006399,S0567,C019,2023-08-26,enrolled,32
E006400,S2799,C119,2025-04-30,in_progress,35
E006401,S4213,C109,2025-05-28,in_progress,27
E006402,S3190,C130,2022-08-16,enrolled,20
E006403,S3728,C060,2024-01-25,enrolled,45
E006404,S4364,C051,2025-10-15,in_progress,75
E006405,S1994,C161,2025-08-07,enrolled,27
E006406,S0217,C055,2022-07-05,enrolled,54
E006407,S2201,C022,2024-07-27,in_progress,55
E006408,S0438,C178,2025-10-27,enrolled,56
E006409,S3645,C070,2025-07-08,enrolled,22
E006410,S1074,C087,2025-10-16,enrolled,16
E006411,S2711,C110,2025-08-29,enrolled,5
E006412,S2601,C160,2024-01-10,enrolled,91
E006413,S1418,C111,2022-06-04,enrolled,70
E006414,S1385,C175,2022-05-04,enrolled,25
E006415,S4845,C103,2025-02-01,completed,82
E006416,S3270,C105,2025-10-23,enrolled,72
E006417,S3679,C117,2023-12-07,enrolled,14
E006418,S0181,C196,2025-09-09,enrolled,74
E006419,S2251,C197,2024-07-26,dropped,21
E006420,S3251,C089,2025-04-14,completed,63
E006421,S4704,C116,2024-09-22,enrolled,42
E006422,S3541,C177,2023-10-07,enrolled,59
E006423,S3690,C126,2025-01-26,enrolled,24
E006424,S0940,C069,2025-09-17,completed,75
E006425,S1932,C111,2025-06-19,in_progress,63
E006426,S3097,C193,2025-06-25,in_progress,93
E006427,S2939,C031,2025-08-14,in_progress,49
E006428,S2465,C132,2023-09-07,enrolled,25
E006429,S1931,C152,2025-07-08,enrolled,10
E006430,S4693,C172,2025-05-22,in_progress,36
E006431,S4788,C046,2025-05-20,enrolled,16
E006432,S2628,C183,2025-03-11,in_progress,8
E006433,S1227,C198,2025-10-20,completed,76
E006434,S4650,C178,2025-05-10,enrolled,52
E006435,S2690,C149,2025-10-03,enrolled,5
E006436,S4535,C035,2025-04-27,dropped,24
E006437,S3556,C001,2025-01-09,in_progress,20
E006438,S0286,C164,2025-10-01,in_progress,11
E006439,S4240,C068,2023-09-27,in_progress,73
E006440,S4178,C034,2025-04-25,in_progress,88
E006441,S1294,C016,2025-08-10,completed,65
E006442,S0282,C085,2024-01-20,completed,17
E006443,S4357,C042,2024-09-12,in_progress,22
E006444,S4652,C175,2024-07-23,enrolled,64
E006445,S4138,C045,2024-10-30,in_progress,44
E006446,S1215,C144,2022-02-25,enrolled,9
E006447,S4012,C051,2025-06-23,enrolled,91
E006448,S3075,C146,2023-07-18,completed,64
E006449,S3821,C088,2024-07-11,dropped,49
E006450,S0345,C001,2025-07-21,enrolled,67
E006451,S3858,C102,2023-06-18,enrolled,13
E006452,S4506,C029,2023-05-12,in_progress,89
E006453,S3209,C157,2025-09-08,completed,31
E006454,S4410,C127,2023-12-01,completed,78
E006455,S2161,C105,2025-02-27,in_progress,50
E006456,S4411,C136,2024-11-03,completed,23
E006457,S3520,C032,2025-05-15,enrolled,95
E006458,S3431,C103,2025-09-06,completed,4
E006459,S1138,C194,2024-09-06,completed,67
E006460,S1302,C090,2025-05-15,enrolled,55
E006461,S2568,C131,2024-04-06,in_progress,86
E006462,S4333,C074,2024-11-27,completed,27
E006463,S0250,C185,2025-06-16,enrolled,18
E006464,S4770,C095,2025-10-05,enrolled,91
E006465,S4325,C190,2024-10-30,enrolled,4
E006466,S3772,C117,2025-03-22,enrolled,29
E006467,S2728,C044,2024-10-03,dropped,31
E006468,S4622,C086,2025-09-19,completed,30
E006469,S4765,C185,2022-07-12,in_progress,87
E006470,S0407,C190,2024-05-24,completed,56
E006471,S2981,C177,2024-06-17,completed,68
E006472,S4501,C149,2023-05-08,enrolled,55
E006473,S4589,C167,2022-04-01,in_progress,7
E006474,S2041,C119,2021-11-12,completed,54
